160,162,A-,7,d,0,vii-
162,163,A-,1,M,0,I
163,164,A-,5/2,D7,0,V7/ii
164,166,A-,2,m,1,ii6
166,167,A-,2,m,0,ii
167,168,A-,7,d7,0,vii-7
168,170,A-,5,D7,0,V7
170,172,A-,1,M,0,I
172,174,A-,5,D7,0,V7
174,177,A-,1,M,1,I6
177,180,D-,7/6,d7,0,vii-7/vi
180,182,D-,6,m,0,vi
182,184,D-,2,m,0,ii
184,188,D-,7,h7,0,vii=7
188,192,D-,1,M,0,I
192,196,A-,7/5,d7,0,vii-7/V
196,199,A-,5,M,0,V
199,200,A-,1,M,2,I64
200,202,A-,5,D7,0,V7
202,203,A-,1,M,2,I64
203,204,A-,5,D7,0,V
204,205,A-,5,D7,0,V7
205,208,A-,1,M,2,I64
208,212,A-,5,D7,0,V7
212,213,A-,7/6,d7,0,vii-7/vi
213,216,A-,6,m,0,vi
216,217,A-,7,h7,2,vii=43
217,219.5,A-,1,M,1,I6
219.5,227,A-,7/5,d7,0,vii-7/V
227,228,A-,5,M,0,V
228,230,A-,1,M,0,I
230,232,A-,5,D7,1,V65
232,234,A-,5/4,D7,1,V65/IV
234,236,A-,4,M,1,IV6
236,238,A-,4,m,1,iv6
238,240,A-,1,M,2,I64
240,242,A-,5,D7,0,V7
242,244,A-,1,M,0,I
244,246,A-,5,M,0,V
246,248,A-,5/4,D7,1,V65/IV
248,250,A-,4,M,0,IV
250,252,A-,4,m,0,iv
252,254,A-,1,M,2,I64
254,256,A-,5,D7,1,V65
256,258,A-,1,M,1,I6
258,260,A-,5,D7,0,V7
260,262,A-,1,M,1,I6
262,264,A-,5,D7,0,V7
264,266,A-,1,M,0,I
266,268,A-,5,M,0,V
268,270,A-,1,M,0,I
270,272,A-,5,M,0,V
272,275.5,A-,1,M,0,I
275.5,276,A-,5,M,0,V
276,279.5,c,1,m,0,i
279.5,280,c,5,M,0,V
280,282,c,1,m,0,i
282,284,c,5,M,1,V6
284,286,c,1,m,0,i
286,288,c,5,M,1,V6
288,290,c,5,M,0,V
290,292,c,1,m,0,i
292,294,c,5,M,0,V
294,296,c,1,m,0,i
296,298,c,5,M,0,V
298,300,c,1,m,1,i6
300,302,c,2,d,1,ii-6
302,304,c,7/4,d,1,vii-6/iv
304,306,c,4,m,1,iv6
306,307,c,5,M,1,V6
307,308,c,1,m,0,i
308,310,c,7,d7,1,vii-65
310,312,c,5,D7,2,V43
312,316,c,5,D7,0,V7
316,318,c,1,m,0,i
318,323,c,5,D7,0,V7
323,324,c,1,m,0,i
324,327,c,5,D7,0,V7
327,328,c,1,m,0,i
328,330,c,5,D7,0,V7
330,332,c,1,m,0,i
332,334,c,1,m,1,i6
334,336,c,4,m,0,iv
336,337,c,4,m,1,iv6
337,339,c,7/5,d7,1,vii-65/V
339,340,c,7/5,d7,0,vii-7/V
340,341,c,1,m,2,i64
341,342,c,5,D7,0,V7
342,344,c,1,m,0,i
344,348,c,5,D7,0,V7
348,350,c,1,m,0,i
350,352,c,4,m,2,iv64
352,354,E-,7,h7,0,vii=7
354,356,E-,5,D7,1,V65
356,358,E-,1,M,0,I
358,360,E-,5,D7,0,V7
360,362,f,1,m,0,i
362,363,f,2,d,0,ii-
363,364,f,5,D7,1,V65
364,366,A-,7,d,0,vii-
366,367,A-,1,M,0,I
367,368,A-,5/2,D7,0,V7/ii
368,370,A-,2,m,1,ii6
370,371,A-,2,m,0,ii
371,372,A-,7,d7,0,vii-7
372,374,A-,5,D7,0,V7
374,376,A-,1,M,0,I
376,378,A-,5,D7,0,V7
378,381,A-,1,M,1,I6
381,384,D-,7/6,d7,0,vii-7/vi
384,386,D-,6,m,0,vi
386,388,D-,2,m,0,ii
388,392,D-,7,h7,0,vii=7
392,396,D-,1,M,0,I
396,400,A-,7/5,d7,0,vii-7/V
400,403,A-,5,M,0,V
403,404,A-,1,M,2,I64
404,406,A-,5,D7,0,V7
406,407,A-,1,M,2,I64
407,408,A-,5,D7,0,V
408,409,A-,5,D7,0,V7
409,412,A-,1,M,2,I64
412,416,A-,5,D7,0,V7
416,417,A-,7/6,d7,0,vii-7/vi
417,420,A-,6,m,0,vi
420,421,A-,7,h7,2,vii=43
421,423.5,A-,1,M,1,I6
423.5,431,A-,7/5,d7,0,vii-7/V
431,432,A-,5,M,0,V
432,434,A-,1,M,0,I
434,436,A-,5,D7,1,V65
436,438,A-,5/4,D7,1,V65/IV
438,440,A-,4,M,1,IV6
440,442,A-,4,m,1,iv6
442,444,A-,1,M,2,I64
444,446,A-,5,D7,0,V7
446,448,A-,1,M,0,I
448,450,A-,5,M,0,V
450,452,A-,5/4,D7,1,V65/IV
452,454,A-,4,M,0,IV
454,456,A-,4,m,0,iv
456,458,A-,1,M,2,I64
458,460,A-,5,D7,1,V65
460,462,A-,1,M,1,I6
462,464,A-,5,D7,0,V7
464,466,A-,1,M,1,I6
466,468,A-,5,D7,0,V7
468,470,A-,1,M,0,I
470,472,A-,5,M,0,V
472,474,A-,1,M,0,I
474,476,A-,5,M,0,V
476,481,A-,1,M,0,I
481,485,g,1,m,0,i
485,490,g,5,M,1,V6
490,492,g,1,m,0,i
492,494,g,5,M,1,V6
494,496,f,1,m,0,i
496,498,f,5,M,1,V6
498,500,g,4,m,1,iv6
500,502,g,1,m,2,i64
502,504,g,5,D7,0,V7
504,506,g,5/4,M,0,V/iv
506,508,g,4,m,2,iv64
508,510,g,7,d7,0,vii-7
510,512,g,5,D7,0,V7
512,514,g,5/4,M,0,V/iv
514,516,c,6,M,0,VI
516,518,c,7,d7,1,vii-65
518,520,c,5,D7,1,V65
520,522,c,5/4,M,0,V/iv
522,524,f,6,M,1,VI6
524,526,f,7,d7,1,vii-65
526,528,f,5,D7,0,V7
528,530,f,1,m,0,i
530,532,f,5,D7,1,V65
532,534,f,1,m,0,i
534,536,f,5,D7,1,V65
536,538,f,1,m,0,i
538,540.5,c,5,M,1,V6
540.5,544,c,7,d7,0,vii-7
544,546,c,5,M,0,V
546,548,c,7/5,d7,1,vii-65/V
548,550,c,7/5,d7,3,vii-42/V
550,552,c,7,d7,1,vii-65
552,554,c,7,d7,3,vii-42
554,556,c,7/4,d7,1,vii-65/iv
556,558,c,7/4,d7,2,vii-43/iv
558,560,c,7/5,d7,1,vii-65/V
560,562,c,7/5,d7,3,vii-42/V
562,564,c,7,d7,1,vii-65
564,566,c,1,m,2,i64
566,568,c,5,M,0,V
568,570,c,1,m,0,i
570,572,c,5,M,1,V6
572,574,c,5,M,0,V
574,576,c,1,m,0,i
576,578,c,5,D7,0,V7
578,580,c,1,m,0,i
580,582,c,5,D7,0,V7
582,584,c,1,m,0,i
584,586,c,5,D7,1,V65
586,588,c,1,m,0,i
588,590,c,1,m,1,i6
590,592,c,4,m,0,iv
592,596,c,-2,M,1,N6
596,599.5,f,5,M,1,V6
599.5,600,f,5,D7,0,V7
600,602,f,1,m,0,i
602,604,f,7,d7,0,vii-7
604,607,f,5,D7,0,V7
607,608,f,1,m,0,i
608,611,f,7/4,d7,0,vii-7/iv
611,612,f,2,h7,0,ii=7
612,615,f,3,M,1,III6
615,616,b-,7,d7,0,vii-7
616,618,b-,5,D7,0,V7
618,620,b-,1,m,0,i
620,624,b-,5,D7,0,V7
624,626,b-,1,m,0,i
626,628,b-,4,m,1,iv6
628,630,D-,7,h7,0,vii=7
630,632,D-,5,D7,1,V65
632,634,D-,1,M,0,I
634,636,D-,5,D7,0,V7
636,639,D-,1,M,0,I
639,640,e-,5,D7,0,V7
640,643,e-,1,m,0,i
643,644,f,5,D7,0,V7
644,647,f,1,m,0,i
647,648,g,5,D7,0,V7
648,651,g,1,m,0,i
651,652,c,5,D7,0,V7
652,655,c,1,m,0,i
655,656,c,5,D7,0,V7
656,658,c,1,m,1,i6
658,660,c,5/4,D7,1,V65/iv
660,662,c,4,m,0,iv
662,664,c,7/5,d7,0,vii-7/V
664,667,c,5,D7,0,V
667,668,C,1,M,2,I64
668,670,C,5,D7,0,V7
670,671,C,1,M,2,I64
671,672,C,5,D7,0,V
672,673,C,5,D7,0,V7
673,676,C,1,M,2,I64
676,680,C,5,D7,0,V7
680,681,C,7/6,d7,0,vii-7/vi
681,684,C,6,m,0,vi
684,685,C,5,D7,3,V42
685,688,C,1,M,1,I6
688,689,f,7/5,d7,2,vii-43/V
689,691,f,7,d7,0,vii-7
691,693,f,2,h7,2,ii=43
693,695.5,f,7,d7,3,vii-42
695.5,696,f,+4,a6,1,Gr+6
696,700,f,1,m,2,i64
700,704,f,5,D7,0,V7
704,708,f,1,m,1,i6
708,712,f,5,D7,0,V7
712,713.5,f,1,m,0,i
713.5,714,c,7/5,d7,0,vii-7/V
714,715.5,c,5,M,0,V
715.5,716,c,5,D7,0,V7
716,717.5,c,6,M,0,VI
717.5,718,c,5/-7,D7,1,V65/bVII
718,719.5,c,-7,M,0,bVII
719.5,720,c,5,D7,1,V65
720,722,c,1,m,0,i
722,724,c,7,d7,1,vii-65
724,725.5,c,1,m,1,i6
725.5,726,c,5/4,D7,1,V65/iv
726,727.5,c,4,m,0,iv
727.5,728,c,7,d7,2,vii-43
728,736,c,7/5,d7,0,vii-7/V
736,740,c,5,M,0,V
740,742,c,1,m,0,i
742,744,c,5,D7,1,V65
744,746,c,5/4,D7,3,V42/iv
746,748,c,5/-7,M,1,V6/bVII
748,750,c,+4,a6,1,Gr+6
750,753,c,1,m,2,i64
753,754,c,5,D7,0,V7
754,756,c,1,m,0,i
756,758,c,5,M,0,V
758,760,c,5/4,D7,1,V65/iv
760,762,c,5/-7,M,0,V/bVII
762,764,c,4,m,0,iv
764,768,c,1,m,2,i64
768,769,c,5,M,0,V
769,770,c,1,m,0,i
770,772,c,5,D7,1,V65
772,773,c,5,M,0,V
773,774,c,1,m,0,i
774,776,c,5,m,1,V6
776,778,c,1,m,0,i
778,780,c,5,M,0,V
780,782,c,1,m,0,i
782,784,c,5,M,0,V
784,787,c,1,m,0,i
787,789,c,7/5,d7,3,vii-42/V
789,791,c,7,d7,1,vii-65
791,793,c,7,d7,2,vii-43
793,795,c,7/4,d7,3,vii-42/iv
795,797,c,7/4,d7,0,vii-7/iv
797,800,c,5/-7,M,2,V64/bVII
800,802,c,1,m,0,i
802,804,c,4,m,0,iv
804,806,c,5/4,D7,1,V65/iv
806,807,c,4,m,0,iv
807,808,c,5,D7,3,V42
808,810,c,1,M,0,I
810,812,c,4,m,0,iv
812,814,c,5/4,D7,1,V65/iv
814,815,c,4,m,0,iv
815,816,c,5,D7,3,V42
816,818,c,1,M,0,I
818,820,c,4,m,0,iv
820,822,c,5/4,D7,1,V65/iv
822,824,c,4,m,0,iv
824,828,c,7,d7,2,vii-43
828,836,c,1,M,0,I
