1065,1068,c,1,m,2,i64
1068,1071,c,5,D7,0,V7
1071,1077,c,1,m,0,i
1077,1080,c,1,m,1,i6
1080,1083,c,5/4,M,1,V6/iv
1083,1086,c,4,m,0,iv
1086,1089,c,7/5,d,0,vii-/V
1089,1092,c,1,m,2,i64
1092,1095,c,4,m,1,iv6
1095,1098,c,1,m,2,i64
1098,1101,c,4,m,0,iv
1101,1104,c,1,m,2,i64
1104,1107,c,+4,a6,1,Gr+6
1107,1110,c,1,m,2,i64
1110,1113,c,7/5,d7,0,vii-7/V
1113,1122,c,1,m,2,i64
1122,1125,c,5,D7,0,V7
1125,1128,c,1,m,0,i
1128,1131,c,5,D7,3,V42
1131,1134,c,1,m,0,i
1134,1137,c,5,D7,0,V7
1137,1140,c,1,m,0,i
1140,1143,c,5,D7,3,V42
1143,1146,c,1,m,0,i
1146,1149,c,5,D7,0,V7
1149,1152,c,1,m,0,i
1152,1155,c,5,D7,0,V7
1155,1158,c,1,m,0,i
1158,1161,c,5,M,0,V
1161,1168,c,1,m,0,i
