372,382,F,5/2,D7,2,V43/ii
382,383,F,-7,M,0,bVII
383,384,F,7,d7,0,vii-7
384,386,F,1,M,0,I
386,387,F,2,m,1,ii6
387,388,F,5,D7,0,V7
388,392,F,1,M,0,I
392,394,F,4,M,0,IV
394,396,F,2,m,0,ii
396,398,F,5,M,0,V
398,400,F,1,M,1,I6
400,402,F,6,m,0,vi
402,404,F,4,M,0,IV
404,410,F,7,d,0,vii-
410,411,F,5,M,1,V6
411,412,F,4,M,1,IV6
412,414,F,5/6,D7,0,V7/vi
414,415,F,4,M,0,IV
415,416,F,5/5,D7,1,V65/V
416,418,F,1,M,2,I64
418,420,F,5,M,0,V
420,424,F,1,M,0,I
424,426,F,4,M,0,IV
426,428,F,2,m,0,ii
428,430,F,5,M,0,V
430,432,F,1,M,1,I6
432,434,F,6,m,0,vi
434,436,F,4,M,0,IV
436,442,F,7,d,0,vii-
442,443,F,5,M,1,V6
443,444,F,4,M,1,IV6
444,448,F,5/6,D7,1,V65/vi
448,452,F,6,m,0,vi
452,456,F,7/5,d7,0,vii-7/V
456,458.5,F,7,d7,2,vii-43
458.5,460,F,5,D7,3,V42
460,461.5,F,1,M,1,I6
461.5,462,F,5,D7,1,V65
462,462.5,F,1,M,0,I
462.5,463,F,5,D7,3,V42
463,463.5,F,1,M,1,I6
463.5,464,F,5,D7,1,V65
464,464.5,F,1,M,0,I
464.5,465,F,5,D7,3,V42
465,465.5,F,1,M,1,I6
465.5,466,F,5,D7,1,V65
466,466.5,F,1,M,0,I
466.5,467,F,5,D7,3,V42
467,467.5,F,1,M,1,I6
467.5,468,F,5,D7,1,V65
468,470,F,1,M,0,I
470,472,F,4,M,1,IV6
472,474,F,2,m,1,ii6
474,476,F,5,D7,0,V7
476,476.5,F,1,M,0,I
476.5,477,F,5,D7,3,V42
477,477.5,F,1,M,1,I6
477.5,478,F,5,D7,1,V65
478,478.5,F,1,M,0,I
478.5,479,F,5,D7,3,V42
479,479.5,F,1,M,1,I6
479.5,480,F,5,D7,1,V65
480,480.5,F,1,M,0,I
480.5,481,F,5,D7,3,V42
481,481.5,F,1,M,1,I6
481.5,482,F,5,D7,1,V65
482,483,F,1,M,0,I
483,484,F,6,m,1,vi6
484,486,F,5/2,D7,0,V7/ii
486,490,F,2,m,0,ii
490,492,F,5,M,0,V
492,496,F,1,M,0,I
496,498,F,2,d,1,ii-6
498,500,F,5,D7,2,V43
500,504,F,1,M,0,I
504,506,F,2,d,1,ii-6
506,508,F,-2,M,1,N6
508,510,F,1,M,0,I
510,512,F,7,d7,2,vii-43
512,514,F,1,M,0,I
514,516,F,-2,M,1,N6
516,524,F,1,M,0,I
524,532,F,5,D7,3,V42
532,533,F,1,M,0,I
533,534,F,5,D7,0,V7
534,535,F,1,M,0,I
535,536,F,5,D7,0,V7
536,538,F,1,M,0,I
538,540,F,5,D7,0,V7
540,543,F,1,M,0,I
543,558,F,1,M,0,I
558,562,g,4,m,0,iv
562,566,g,2,d,0,ii-
566,570,g,5,M,0,V
570,572,g,5,D7,0,V7
572,574,g,1,m,2,i64
574,576,g,6,M,1,VI6
576,578,g,5,M,0,V
578,580,g,5,D7,0,V7
580,582,g,1,m,2,i64
582,584,g,6,M,1,VI6
584,586,g,5,M,0,V
586,588,g,7/5,d7,2,vii-43/V
588,590,g,5,M,0,V
590,592,g,6,M,1,VI6
592,598,g,5,M,0,V
598,600,g,1,m,0,i
600,608,g,7,d7,2,vii-43
608,614,c,5,M,0,V
614,616,c,1,m,0,i
616,624,c,7,d7,2,vii-43
624,630,f,5,M,0,V
630,632,f,1,m,0,i
632,640,f,7,d7,2,vii-43
640,648,f,1,m,1,i6
648,656,c,5,D7,0,V7
656,660,c,1,m,0,i
660,664,b-,7,d7,3,vii-42
664,672,b-,5,D7,0,V7
672,676,b-,1,m,0,i
676,680,A-,7,d7,3,vii-42
680,704,A-,5,D7,0,V7
704,720,f,5,D7,0,V7
720,779,B-,5,D7,0,V7
779,796,B-,1,M,0,I
796,798,B-,4,M,0,IV
798,800,B-,5,D7,3,V42
800,802,B-,1,M,0,I
802,804,B-,5/4,D7,0,V7/IV
804,806,B-,4,M,0,IV
806,808,B-,5,D7,2,V43
808,810,B-,1,M,0,I
810,812,B-,5,D7,0,V7
812,814,B-,1,M,0,I
814,816,B-,5,D7,0,V7
816,820,B-,1,M,0,I
820,824,B-,5,M,0,V
824,836,B-,1,M,0,I
836,842,B-,7/2,d7,0,vii-42/ii
842,843,B-,2,m,0,ii
843,844,B-,5,M,1,V6
844,845,B-,1,M,0,I
845,846,A-,5,a,1,V+6
846,847,A-,1,M,0,I
847,848,g,5,M,1,V6
848,849,g,1,m,0,i
849,850,f,5,M,1,V6
850,851,f,1,m,0,i
851,852,E-,5,M,1,V6
852,853,E-,1,M,0,I
853,854,F,7/4,d,1,vii-6/IV
854,855,F,4,M,1,IV6
855,856,F,7,h7,0,vii=7
856,858,F,1,M,0,I
858,860,F,5/4,D7,0,V7/IV
860,862,F,4,m,0,iv
862,864,F,5,D7,3,V42
864,866,F,1,M,0,I
866,868,F,5/4,D7,0,V7/IV
868,870,F,4,m,0,iv
870,872,F,5,D7,3,V42
872,873,F,1,M,0,I
873,874,F,5,D7,3,V42
874,875,F,1,M,0,I
875,876,F,5,D7,3,V42
876,880,F,1,M,0,I
880,895,B-,1,M,0,I
895,896,B-,5/4,D7,3,V42/IV
896,906,B-,5/2,D7,2,V43/ii
906,907,B-,-7,M,0,bVII
907,908,B-,7,d7,0,vii-7
908,910,B-,1,M,0,I
910,911,B-,2,m,1,ii6
911,912,B-,5,D7,0,V7
912,916,B-,1,M,0,I
916,918,B-,4,M,0,IV
918,920,B-,2,m,0,ii
920,922,B-,5,M,0,V
922,924,B-,1,M,1,I6
924,926,B-,6,m,0,vi
926,928,B-,4,M,0,IV
928,934,B-,7,d,0,vii-
934,935,B-,5,M,1,V6
935,936,B-,4,M,1,IV6
936,938,B-,5/6,D7,0,V7/vi
938,939,B-,4,M,0,IV
939,940,B-,5/5,D7,1,V65/V
940,942,B-,1,M,2,I64
942,944,B-,5,M,0,V
944,948,B-,1,M,0,I
948,950,B-,4,M,0,IV
950,952,B-,2,m,0,ii
952,954,B-,5,M,0,V
954,956,B-,1,M,1,I6
956,958,B-,6,m,0,vi
958,960,B-,4,M,0,IV
960,966,B-,7,d,0,vii-
966,967,B-,5,M,1,V6
967,968,B-,4,M,1,IV6
968,972,B-,5/6,D7,1,V65/vi
972,976,B-,6,m,0,vi
976,980,B-,7/5,d7,0,vii-7/V
980,982.5,B-,7,d7,2,vii-43
982.5,984,B-,5,D7,3,V42
984,985.5,B-,1,M,1,I6
985.5,986,B-,5,D7,1,V65
986,986.5,B-,1,M,0,I
986.5,987,B-,5,D7,3,V42
987,987.5,B-,1,M,1,I6
987.5,988,B-,5,D7,1,V65
988,988.5,B-,1,M,0,I
988.5,989,B-,5,D7,3,V42
989,989.5,B-,1,M,1,I6
989.5,990,B-,5,D7,1,V65
990,990.5,B-,1,M,0,I
990.5,991,B-,5,D7,3,V42
991,991.5,B-,1,M,1,I6
991.5,992,B-,5,D7,1,V65
992,994,B-,1,M,0,I
994,996,B-,4,M,1,IV6
996,998,B-,2,m,1,ii6
998,1000,B-,5,D7,0,V7
1000,1000.5,B-,1,M,0,I
1000.5,1001,B-,5,D7,3,V42
1001,1001.5,B-,1,M,1,I6
1001.5,1002,B-,5,D7,1,V65
1002,1002.5,B-,1,M,0,I
1002.5,1003,B-,5,D7,3,V42
1003,1003.5,B-,1,M,1,I6
1003.5,1004,B-,5,D7,1,V65
1004,1004.5,B-,1,M,0,I
1004.5,1005,B-,5,D7,3,V42
1005,1005.5,B-,1,M,1,I6
1005.5,1006,B-,5,D7,1,V65
1006,1007,B-,1,M,0,I
1007,1008,B-,6,m,1,vi6
1008,1010,B-,5/2,D7,0,V7/ii
1010,1014,B-,2,m,0,ii
1014,1016,B-,5,M,0,V
1016,1020,B-,1,M,0,I
1020,1022,B-,2,d,1,ii-
1022,1024,B-,-2,M,0,bII
1024,1028,B-,1,M,0,I
1028,1030,B-,2,d,1,ii-
1030,1032,B-,-2,M,1,N6
1032,1034,B-,1,M,0,I
1034,1036,B-,7,d7,2,vii-43
1036,1038,B-,1,M,0,I
1038,1040,B-,-2,M,1,N6
1040,1048,B-,1,M,0,I
1048,1056,B-,5,D7,3,V42
1056,1057,B-,1,M,0,I
1057,1058,B-,5,D7,0,V7
1058,1059,B-,1,M,0,I
1059,1060,B-,5,D7,0,V7
1060,1062,B-,1,M,0,I
1062,1064,B-,5,D7,0,V7
1064,1067,B-,1,M,0,I
